slug,name,homepage,registry_url,registry_source,repo_full_name,repo_url,description,license,gh_stars,gh_forks,gh_pushed_at,gh_days_since_push,maintenance,item_count,free_item_count,paid_item_count,access,docs_url,preview_embeddable,status,first_seen,last_seen,last_crawled_at,gone_on,notes
aqt-ui,AQT UI,https://aqt-ui.netlify.app,https://raw.githubusercontent.com/Aquitano/aqt-ui/main/public/r/registry.json,github,Aquitano/aqt-ui,https://github.com/Aquitano/aqt-ui,,,0,0,2026-07-19T09:53:59+00:00,47,76,6,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:36:31.662+00:00,,
aqua,aqua,https://aqua.duca.dev,https://aqua.duca.dev/r/registry.json,live,igorfelipeduca/aqua,https://github.com/igorfelipeduca/aqua,"The classic Mac OS X interface rebuilt as a shadcn/ui registry — gel buttons, pinstripes, brushed metal, the Dock and the iPod.",MIT,8,1,2026-07-19T20:52:02+00:00,46,76,26,26,0,free,https://aqua.duca.dev/docs/avatar,true,active,2026-08-01,2026-09-04,2026-09-04T08:28:35.762+00:00,,
arach,@arach,https://registry.arach.dev,https://raw.githubusercontent.com/arach/registry/main/public/registry.json,github,arach/registry,https://github.com/arach/registry,A registry for my themes and reusable components across projects,MIT,0,0,2025-08-31T02:40:23+00:00,369,6,1,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:35:56.511+00:00,,
arc,arc,https://witharc.co,https://raw.githubusercontent.com/emir404/arc/main/registry.json,github,emir404/arc,https://github.com/emir404/arc,,,0,0,2026-08-17T12:42:12+00:00,18,86,2,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:36:53.89+00:00,,
arfadev-com,acme,https://acme.com,https://raw.githubusercontent.com/umersaleem50/arfadev.com/main/registry.json,github,umersaleem50/arfadev.com,https://github.com/umersaleem50/arfadev.com,Rebranding of arfa developers portfolio website,,2,2,2026-05-09T21:31:02+00:00,117,49,1,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:29:15.187+00:00,,
arise-ui,arise-ui,https://github.com,https://raw.githubusercontent.com/Amitgajare2/ariseui/main/registry.json,github,Amitgajare2/ariseui,https://github.com/Amitgajare2/ariseui,"A free, open-source UI library for web designers and developers. Copy, paste, and customize beautifully animated components for your next project.",MIT,59,6,2026-08-22T10:54:47+00:00,1,94,21,0,0,unknown,,,gone,2026-08-02,2026-08-23,2026-08-23T08:18:56.397+00:00,2026-08-27,
asciicn,asciicn,https://github.com,https://raw.githubusercontent.com/mergd/asciicn/main/registry.json,github,mergd/asciicn,https://github.com/mergd/asciicn,,,6,0,2026-01-16T02:11:18+00:00,231,26,12,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:28:48.008+00:00,,
asciistudio,asciistudio,https://asciistudio.space,https://asciistudio.space/r/registry.json,live,vansh-nagar/ascii-studio,https://github.com/vansh-nagar/ascii-studio,,,,,,,,6,6,0,free,,,active,2026-08-01,2026-09-04,2026-09-04T08:17:41.851+00:00,,
assembler-ui,Assembler UI,https://benoitlahoz.github.io,https://raw.githubusercontent.com/benoitlahoz/assembler-ui/master/public/r/registry.json,github,benoitlahoz/assembler-ui,https://github.com/benoitlahoz/assembler-ui,A Vue 3 components registry for shadcn-vue,,0,0,2025-11-16T16:42:30+00:00,259,26,2,0,0,unknown,,,gone,2026-08-02,2026-08-02,2026-08-02T18:22:58.549+00:00,2026-08-06,
astrale-patterns-form,astrale-patterns-form,https://github.com,https://raw.githubusercontent.com/astrale-os/ui/main/registry/patterns/form/registry.json,github,astrale-os/ui,https://github.com/astrale-os/ui,"Astrale Design System - Shared UI styles, utilities, and constants",MIT,0,0,2026-08-27T18:49:14+00:00,0,94,2,0,0,unknown,,,gone,2026-08-27,2026-08-27,2026-08-27T19:06:02.347+00:00,2026-08-31,
astrify-react-s3-upload,@astrify/react-s3-upload,https://github.com,https://raw.githubusercontent.com/astrify/react-s3-upload/main/registry.json,github,astrify/react-s3-upload,https://github.com/astrify/react-s3-upload,React file upload system built for S3-compatible storage with shadcn/ui components,MIT,1,0,2026-03-01T04:32:33+00:00,155,49,1,0,0,unknown,,,gone,2026-08-01,2026-08-02,2026-08-02T18:16:30.259+00:00,2026-08-06,
astro-snowfall,astro-snowfall,https://fermeridamagni.github.io,https://raw.githubusercontent.com/fermeridamagni/astro-snowfall/master/registry.json,github,fermeridamagni/astro-snowfall,https://github.com/fermeridamagni/astro-snowfall,"A lightweight, performant canvas-based snowfall background animation component built with Astro and TypeScript.",,1,0,2026-07-17T22:12:29+00:00,48,76,1,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:31:41.207+00:00,,
athaxv,Athaxv,https://safeedaadmi.dev,https://raw.githubusercontent.com/Athaxv/dev.Athaxv/main/public/r/registry.json,github,Athaxv/dev.Athaxv,https://github.com/Athaxv/dev.Athaxv,,MIT,3,0,2026-05-03T17:36:44+00:00,104,49,28,0,0,unknown,,,gone,2026-08-01,2026-08-15,2026-08-15T08:21:39.977+00:00,2026-08-19,
atif-lens,atif-lens,https://github.com,https://raw.githubusercontent.com/Eli-Chandler/atif-lens/main/registry.json,github,Eli-Chandler/atif-lens,https://github.com/Eli-Chandler/atif-lens,View ATIF agent trajectories (Harbor trajectory format) | CLI viewer + shadcn component library,MIT,3,0,2026-07-27T13:50:08+00:00,20,86,2,0,0,unknown,,,gone,2026-08-11,2026-08-16,2026-08-16T11:36:35.881+00:00,2026-08-20,
atlas-console-ui,atlas-console-ui,https://github.com,https://raw.githubusercontent.com/maniple-research/atlas-console-ui/main/registry.json,github,maniple-research/atlas-console-ui,https://github.com/maniple-research/atlas-console-ui,Atlas Console — a shadcn theme and component registry for Maniple Research design treatments. Tailwind v4.,MIT,0,0,2026-05-18T22:57:47+00:00,108,49,6,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:37:27.726+00:00,,
atlas-ui,atlas-ui,https://atlasui.dev,https://atlasui.dev/r/registry.json,live,SnehdeepDupare/atlas-ui,https://github.com/SnehdeepDupare/atlas-ui,,,,,,,,99,99,0,free,https://atlasui.dev/docs/components/html/animated-mobile-navbar,true,active,2026-08-01,2026-09-04,2026-09-04T08:17:43.123+00:00,,
atomic-crm,atomic-crm,https://marmelab.com,https://raw.githubusercontent.com/jgtolentino/atomic-crm/main/registry.json,github,jgtolentino/atomic-crm,https://github.com/jgtolentino/atomic-crm,,MIT,0,0,2026-02-01T12:01:03+00:00,215,26,1,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:37:13.059+00:00,,
atomloader,atomloader,https://my-loaders.com,https://raw.githubusercontent.com/HimanshuTamoli24/loader/HEAD/registry.json,github,HimanshuTamoli24/loader,https://github.com/HimanshuTamoli24/loader,,,,,,,,591,0,0,unknown,,,active,2026-08-31,2026-09-04,2026-09-04T08:17:46.599+00:00,,
atroui,atroui,https://atroui.com,https://atroui.com/r/registry.json,live,atroui/atroui,https://github.com/atroui/atroui,,,,,,,,84,84,0,free,https://www.atroui.com/docs/brand,,active,2026-08-11,2026-09-04,2026-09-04T08:17:47.663+00:00,,
attn-ui,attn-ui,https://attnui.com,https://attnui.com/r/registry.json,live,thatbeautifuldream/ui,https://github.com/thatbeautifuldream/ui,Attention (to detail) is all you need!,,4,1,2026-03-17T09:02:00+00:00,171,49,6,6,0,free,,,active,2026-08-02,2026-09-04,2026-09-04T08:28:58.942+00:00,,
aurora,aurora,https://aurora-ui-tau.vercel.app,https://raw.githubusercontent.com/Rydaguy101/aurora-ui/main/public/shadcn-registry.json,github,Rydaguy101/aurora-ui,https://github.com/Rydaguy101/aurora-ui,"84+ animated React components for Next.js — copy-paste, WebGL heroes, AI-ready CLI & MCP. Star ⭐ if useful!",MIT,1,0,2026-06-02T06:07:42+00:00,94,49,87,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:29:35.789+00:00,,
aurora-aurora-ui-tau,aurora,https://aurora-ui-tau.vercel.app,https://raw.githubusercontent.com/Rydaguy101/aurora-ui/main/public/shadcn-registry.json,github,Rydaguy101/aurora-ui,https://github.com/Rydaguy101/aurora-ui,"84+ animated React components for Next.js — copy-paste, WebGL heroes, AI-ready CLI & MCP. Star ⭐ if useful!",MIT,1,0,2026-06-02T06:07:42+00:00,69,66,87,0,0,unknown,,,gone,2026-08-10,2026-08-10,2026-08-10T08:20:49.606+00:00,2026-08-14,
aurora-dinglebear-ai,aurora,https://aurora.dinglebear.ai,https://raw.githubusercontent.com/dinglebear-ai/aurora/main/public/r/registry.json,github,dinglebear-ai/aurora,https://github.com/dinglebear-ai/aurora,"Dark-first design system and live shadcn-compatible registry — 176 items: UI primitives, AI/agent blocks, design tokens, and editor/terminal/browser themes. Next.js 16 · React 19 · Tailwind v4.",AGPL-3.0,1,0,2026-09-03T22:52:04+00:00,0,94,182,182,0,free,,,active,2026-08-01,2026-09-04,2026-09-04T08:31:23.521+00:00,,
auth0-universal-components,auth0-universal-components,https://github.com,https://raw.githubusercontent.com/auth0/auth0-ui-components/main/docs-site/public/r/v3/3.1.0/registry.json,github,auth0/auth0-ui-components,https://github.com/auth0/auth0-ui-components,,Apache-2.0,7,7,2026-09-04T07:09:31+00:00,0,94,9,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:28:36.819+00:00,,
autocompletecn,autocompletecn,https://autocompletecn.vercel.app,https://raw.githubusercontent.com/RossiFire/autocompletecn/main/registry.json,github,RossiFire/autocompletecn,https://github.com/RossiFire/autocompletecn,"Zero config shadcn Google Maps Autocomplete for React & Next.js. Simple, Powerful and Customizable",MIT,1,0,2026-05-15T13:58:32+00:00,112,49,2,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:29:25.937+00:00,,
autoform,autoform,https://autoform.vantezzen.io,https://raw.githubusercontent.com/vantezzen/autoform/main/registry.json,github,vantezzen/autoform,https://github.com/vantezzen/autoform,🌟 Automatically render forms for your existing data schema,MIT,3492,148,2026-07-15T09:18:04+00:00,51,76,16,0,0,unknown,,,active,2026-08-13,2026-09-04,2026-09-04T08:24:42.887+00:00,,
autumn,autumn,https://useautumn.com,https://raw.githubusercontent.com/useautumn/typescript/main/ui/registry.json,github,useautumn/typescript,https://github.com/useautumn/typescript,Official collection of Typescript packages for interacting with Autumn,MIT,30,39,2026-07-21T12:25:28+00:00,45,76,3,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:27:16.804+00:00,,
avail-widgets,avail-widgets,https://elements.nexus.availproject.org,https://raw.githubusercontent.com/availproject/widgets/HEAD/registry.json,github,availproject/widgets,https://github.com/availproject/widgets,,,,,,,,27,27,0,free,,,active,2026-08-06,2026-09-04,2026-09-04T08:17:48.592+00:00,,
avenra,acme,https://docs.avenra.online,https://docs.avenra.online/r/registry.json,live,DevSam7t3/liquid-glass,https://github.com/DevSam7t3/liquid-glass,"Physics-based liquid glass UI effect — Snell's law SVG displacement maps, spring animations, zero runtime dependencies.",MIT,3,0,2026-08-11T12:33:31+00:00,24,86,3,3,0,free,,,active,2026-08-01,2026-09-04,2026-09-04T08:29:07.644+00:00,,
awaiden,awaiden,https://ui.awaiden.com,https://raw.githubusercontent.com/awaiden/adn-ui/main/src/components/ui/pagination/registry.json,github,awaiden/adn-ui,https://github.com/awaiden/adn-ui,A shadcn-compatible component registry built on @base-ui/react primitives and styled with Tailwind CSS v4.,MIT,1,0,2026-08-30T21:44:25+00:00,2,94,1,1,0,free,https://ui.awaiden.com/docs/components/pagination,true,active,2026-08-05,2026-09-02,2026-09-02T08:34:06.875+00:00,,
awesome-ai-agents,@awesome-ai/agents,https://awesome-ai.com,https://raw.githubusercontent.com/vercel-labs/awesome-ai/main/packages/registry/registry/agents/registry.json,github,vercel-labs/awesome-ai,https://github.com/vercel-labs/awesome-ai,,,46,6,2026-03-30T16:54:17+00:00,156,49,6,0,0,unknown,,,active,2026-08-01,2026-09-02,2026-09-02T08:29:22.058+00:00,,
awesome-dioxus-components,Awesome Dioxus Components,,https://raw.githubusercontent.com/awwwkshay-org/awesome-dioxus-components/main/registry/registry.json,github,awwwkshay-org/awesome-dioxus-components,https://github.com/awwwkshay-org/awesome-dioxus-components,A Shadcn like library for Dioxus components,MIT,0,0,2026-09-01T13:31:42+00:00,1,94,55,0,0,unknown,,,active,2026-08-31,2026-09-02,2026-09-02T08:40:00.829+00:00,,
awwwkshay-dioxus-registry,Awwwkshay Dioxus Registry,,https://raw.githubusercontent.com/awwwkshay-org/awesome-dioxus-components/main/tests/installation/awwwkshay-consumer/awwwkshay-registry/registry.json,github,awwwkshay-org/awesome-dioxus-components,https://github.com/awwwkshay-org/awesome-dioxus-components,A Shadcn like library for Dioxus components,Apache-2.0,0,0,2026-08-27T08:54:20+00:00,3,94,1,0,0,unknown,,,gone,2026-08-29,2026-08-30,2026-08-30T08:18:24.167+00:00,2026-09-03,
axioned,axioned,https://axioned.com,https://raw.githubusercontent.com/banuragaxioned/registry/main/registry.json,github,banuragaxioned/registry,https://github.com/banuragaxioned/registry,,MIT,0,0,2025-04-01T14:43:57+00:00,521,6,3,0,0,unknown,,,active,2026-08-09,2026-09-04,2026-09-04T08:35:46.078+00:00,,
axis-agentic,axis-agentic,https://axis.minu.best,https://raw.githubusercontent.com/IDEA-on-Action/AXIS-Design-System/main/packages/axis-agentic-ui/registry/registry.json,github,IDEA-on-Action/AXIS-Design-System,https://github.com/IDEA-on-Action/AXIS-Design-System,AXIS Design System - Enterprise-grade React component library,MIT,0,1,2026-08-06T23:53:27+00:00,28,86,18,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:37:10.328+00:00,,
azemmur,Azemmur,https://azemmur.raouf.codes,https://azemmur.raouf.codes/r/registry.json,live,Gattalraouf/azemmur-ui,https://github.com/Gattalraouf/azemmur-ui,"Azemmur is a distribution of React components built with Tailwind CSS and Motion, based on the shadcn registry and inspired by shadcn/ui and Animate UI.",NOASSERTION,2,0,2026-05-15T15:42:57+00:00,112,49,27,27,0,free,,,active,2026-08-01,2026-09-04,2026-09-04T08:29:16.173+00:00,,
b6-ui,b6-ui,https://ui.armandev.space,https://ui.armandev.space/r/registry.json,live,kaihere14/b6-ui,https://github.com/kaihere14/b6-ui,,,,,,,,18,18,0,free,https://ui.armandev.space/components/button-base,true,active,2026-08-29,2026-09-04,2026-09-04T08:17:51.006+00:00,,
bagui,bagUi,https://www.bagui.pro,https://www.bagui.pro/r/registry.json,live,anelkabag/bag-ui,https://github.com/anelkabag/bag-ui,"BagUI is an open-source shadcn/ui registry with production-ready components, blocks, templates, and animations for React, Next.js, and Tailwind CSS. Copy, customize, and build faster.",MIT,483,41,2026-09-01T16:00:31+00:00,3,94,33,33,0,free,https://www.bagui.pro/blocks/team-section,true,active,2026-08-01,2026-09-04,2026-09-04T08:25:52.666+00:00,,
barddev-ui-react,@barddev/ui-react,https://ui.barddev.pl,https://raw.githubusercontent.com/KKocot/barddev-ui/main/apps/registry/public/r/react/registry.json,github,KKocot/barddev-ui,https://github.com/KKocot/barddev-ui,,,0,0,2026-01-26T11:50:38+00:00,219,26,6,0,0,unknown,,,active,2026-08-02,2026-09-02,2026-09-02T08:40:01.779+00:00,,
base,base,https://base.aayush.page,https://raw.githubusercontent.com/aayushbtw/base/main/registry.json,github,aayushbtw/base,https://github.com/aayushbtw/base,A simple shadcn registry for my projects.,,0,0,2026-04-10T21:16:59+00:00,146,49,5,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:37:28.867+00:00,,
base-themes,base-themes,https://base-themes.bangwu.me,https://raw.githubusercontent.com/markbang/base-themes/main/registry/shadcn-registry.json,github,markbang/base-themes,https://github.com/markbang/base-themes,"Accessible Base UI React components with 20 CSS-token themes, registry metadata, blocks, and agent-friendly workflows.",MIT,0,0,2026-08-17T07:25:31+00:00,15,86,70,0,0,unknown,https://base-themes.bangwu.me/components/accordion,true,active,2026-08-02,2026-09-01,2026-09-01T08:42:32.242+00:00,,
base-vaul,base-vaul,https://base-vaul.netlify.com,https://raw.githubusercontent.com/ntatoud/base-vaul/main/apps/docs/public/r/registry.json,github,ntatoud/base-vaul,https://github.com/ntatoud/base-vaul,Drawer component for React.,,10,1,2026-02-12T20:05:47+00:00,204,26,1,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:28:21.052+00:00,,
basecn,basecn,https://basecn.dev,https://basecn.dev/r/registry.json,live,akash3444/basecn,https://github.com/akash3444/basecn,,,,,,,,56,56,0,free,https://basecn.dev/docs/components/alert,true,active,2026-08-01,2026-09-04,2026-09-04T08:16:47.985+00:00,,
bazza-ui,bazza/ui,https://bazza-ui.com,https://raw.githubusercontent.com/bazzalabs/ui/HEAD/apps/web/registry.json,github,bazzalabs/ui,https://github.com/bazzalabs/ui,,,,,,,,3,3,0,free,,,active,2026-08-01,2026-09-04,2026-09-04T08:17:54.732+00:00,,
beautifui,beautifui,https://www.beautifului.dev,https://www.beautifului.dev/r/registry.json,live,TurboKach/ai-native-react-components,https://github.com/TurboKach/ai-native-react-components,,,,,,,,27,27,0,free,,,active,2026-08-29,2026-09-04,2026-09-04T08:17:54.537+00:00,,
beautiful-expo,beautiful-expo,https://github.com,https://raw.githubusercontent.com/davidmokos/beautiful-expo/main/registry.json,github,davidmokos/beautiful-expo,https://github.com/davidmokos/beautiful-expo,"Beautiful, copy-pasteable Expo components",MIT,26,2,2026-07-29T16:10:42+00:00,37,76,1,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:27:21.446+00:00,,
bejamas-ui,bejamas/ui,https://ui.bejamas.com,https://ui.bejamas.com/r/registry.json,live,bejamas/ui,https://github.com/bejamas/ui,,,,,,,,41,41,0,free,https://ui.bejamas.com/components/accordion,true,active,2026-08-01,2026-09-04,2026-09-04T08:17:55.793+00:00,,
beste-ui,beste-ui,https://ui.beste.co,https://ui.beste.co/r/registry.json,live,beste-co/beste-ui,https://github.com/beste-co/beste-ui,Production-ready UI blocks for your next project. Install via shadcn cli.,MIT,30,2,2026-08-18T17:45:25+00:00,17,86,1935,139,1796,mixed,https://ui.beste.co/block/about1,,active,2026-08-02,2026-09-04,2026-09-04T08:27:18.423+00:00,,
betich-github,acme,https://betich.github.io,https://raw.githubusercontent.com/betich/design-tokens/main/registry.json,github,betich/design-tokens,https://github.com/betich/design-tokens,DTCG design token builder using Style Dictionary and dynamic shadcn registry builder.,,0,0,2026-07-27T08:33:59+00:00,39,76,4,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:36:07.382+00:00,,
better-auth-ui,better-auth-ui,https://better-auth-ui.com,https://better-auth-ui.com/r/registry.json,live,better-auth-ui/better-auth-ui,https://github.com/better-auth-ui/better-auth-ui,Beautiful UI components built for Better Auth.,MIT,1705,171,2026-09-03T22:52:11+00:00,0,94,54,54,0,free,https://better-auth-ui.com/docs/components/auth-provider,true,active,2026-08-02,2026-09-04,2026-09-04T08:25:02.718+00:00,,
better-resizable-panels,better-resizable-panels,https://rbby.dev,https://raw.githubusercontent.com/rbbydotdev/better-resizable-panels/master/registry.json,github,rbbydotdev/better-resizable-panels,https://github.com/rbbydotdev/better-resizable-panels,"Pixel-accurate resizable panels for React with drag handles, min/max constraints, flex panel behavior, and localStorage persistence.",MIT,1,0,2026-04-07T08:47:04+00:00,150,49,2,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:31:37.585+00:00,,
